Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/12/2020,AQS,60010015,3,3.6,ug/m3 LC,15,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/13/2020,AQS,60010015,3,4.8,ug/m3 LC,20,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/14/2020,AQS,60010015,3,4.9,ug/m3 LC,20,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/15/2020,AQS,60010015,3,4.4,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/16/2020,AQS,60010015,3,3.2,ug/m3 LC,13,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/17/2020,AQS,60010015,3,4.2,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/18/2020,AQS,60010015,3,3.8,ug/m3 LC,16,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/19/2020,AQS,60010015,3,5.3,ug/m3 LC,22,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/20/2020,AQS,60010015,3,4,ug/m3 LC,17,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/21/2020,AQS,60010015,3,5.8,ug/m3 LC,24,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/22/2020,AQS,60010015,3,7.5,ug/m3 LC,31,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/23/2020,AQS,60010015,3,7.6,ug/m3 LC,32,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/24/2020,AQS,60010015,3,7,ug/m3 LC,29,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/25/2020,AQS,60010015,3,5.4,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/26/2020,AQS,60010015,3,7.1,ug/m3 LC,30,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/27/2020,AQS,60010015,3,8.1,ug/m3 LC,34,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/28/2020,AQS,60010015,3,6.8,ug/m3 LC,28,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/29/2020,AQS,60010015,3,5.3,ug/m3 LC,22,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/30/2020,AQS,60010015,3,4.7,ug/m3 LC,20,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/31/2020,AQS,60010015,3,3.9,ug/m3 LC,16,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/1/2020,AirNow,60010015,3,6.4,ug/m3 LC,27,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/2/2020,AirNow,60010015,3,7.5,ug/m3 LC,31,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/3/2020,AirNow,60010015,3,7.3,ug/m3 LC,30,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/4/2020,AirNow,60010015,3,9.5,ug/m3 LC,40,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/5/2020,AirNow,60010015,3,8,ug/m3 LC,33,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/6/2020,AirNow,60010015,3,6.5,ug/m3 LC,27,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/7/2020,AirNow,60010015,3,5.2,ug/m3 LC,22,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/8/2020,AirNow,60010015,3,4.2,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/9/2020,AirNow,60010015,3,4.4,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/10/2020,AirNow,60010015,3,5.8,ug/m3 LC,24,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/11/2020,AirNow,60010015,3,3.3,ug/m3 LC,14,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/12/2020,AirNow,60010015,3,4.3,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/13/2020,AirNow,60010015,3,3.2,ug/m3 LC,13,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/14/2020,AirNow,60010015,3,4.5,ug/m3 LC,19,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/15/2020,AirNow,60010015,3,5,ug/m3 LC,21,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/16/2020,AirNow,60010015,3,6.3,ug/m3 LC,26,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/17/2020,AirNow,60010015,3,3.8,ug/m3 LC,16,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/18/2020,AirNow,60010015,3,5.8,ug/m3 LC,24,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/19/2020,AirNow,60010015,3,9,ug/m3 LC,38,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/20/2020,AirNow,60010015,3,7.6,ug/m3 LC,32,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/21/2020,AirNow,60010015,3,5,ug/m3 LC,21,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/22/2020,AirNow,60010015,3,7.2,ug/m3 LC,30,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/23/2020,AirNow,60010015,3,7.7,ug/m3 LC,32,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/24/2020,AirNow,60010015,3,9.1,ug/m3 LC,38,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/25/2020,AirNow,60010015,3,6.7,ug/m3 LC,28,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/26/2020,AirNow,60010015,3,7.6,ug/m3 LC,32,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/27/2020,AirNow,60010015,3,9,ug/m3 LC,38,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/28/2020,AirNow,60010015,3,9,ug/m3 LC,38,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/29/2020,AirNow,60010015,3,9.3,ug/m3 LC,39,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
6/30/2020,AirNow,60010015,3,8.8,ug/m3 LC,37,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/1/2020,AirNow,60010015,3,10.8,ug/m3 LC,45,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/2/2020,AirNow,60010015,3,8.9,ug/m3 LC,37,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/3/2020,AirNow,60010015,3,11,ug/m3 LC,46,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/4/2020,AirNow,60010015,3,17.3,ug/m3 LC,62,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/5/2020,AirNow,60010015,3,20,ug/m3 LC,68,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/6/2020,AirNow,60010015,3,8.8,ug/m3 LC,37,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/7/2020,AirNow,60010015,3,9.1,ug/m3 LC,38,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/8/2020,AirNow,60010015,3,9.7,ug/m3 LC,40,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/9/2020,AirNow,60010015,3,11,ug/m3 LC,46,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/10/2020,AirNow,60010015,3,6.5,ug/m3 LC,27,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/11/2020,AirNow,60010015,3,6.2,ug/m3 LC,26,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/12/2020,AirNow,60010015,3,6.7,ug/m3 LC,28,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/13/2020,AirNow,60010015,3,10.6,ug/m3 LC,44,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/14/2020,AirNow,60010015,3,8.8,ug/m3 LC,37,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/15/2020,AirNow,60010015,3,6.8,ug/m3 LC,28,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/16/2020,AirNow,60010015,3,6.4,ug/m3 LC,27,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/17/2020,AirNow,60010015,3,6.3,ug/m3 LC,26,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/18/2020,AirNow,60010015,3,5,ug/m3 LC,21,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/19/2020,AirNow,60010015,3,4.5,ug/m3 LC,19,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/20/2020,AirNow,60010015,3,3.2,ug/m3 LC,13,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/21/2020,AirNow,60010015,3,4.3,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/22/2020,AirNow,60010015,3,4.7,ug/m3 LC,20,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/23/2020,AirNow,60010015,3,4.5,ug/m3 LC,19,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/24/2020,AirNow,60010015,3,9.1,ug/m3 LC,38,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/25/2020,AirNow,60010015,3,9.1,ug/m3 LC,38,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/26/2020,AirNow,60010015,3,8.3,ug/m3 LC,35,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/27/2020,AirNow,60010015,3,6.3,ug/m3 LC,26,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/28/2020,AirNow,60010015,3,7.7,ug/m3 LC,32,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/29/2020,AirNow,60010015,3,4.9,ug/m3 LC,20,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/30/2020,AirNow,60010015,3,6.3,ug/m3 LC,26,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
7/31/2020,AirNow,60010015,3,6,ug/m3 LC,25,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/1/2020,AirNow,60010015,3,3.9,ug/m3 LC,16,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/2/2020,AirNow,60010015,3,4.2,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/3/2020,AirNow,60010015,3,5.8,ug/m3 LC,24,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/4/2020,AirNow,60010015,3,4.8,ug/m3 LC,20,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/5/2020,AirNow,60010015,3,5.8,ug/m3 LC,24,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/6/2020,AirNow,60010015,3,6.3,ug/m3 LC,26,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/7/2020,AirNow,60010015,3,8.7,ug/m3 LC,36,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/8/2020,AirNow,60010015,3,10.5,ug/m3 LC,44,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/9/2020,AirNow,60010015,3,10.4,ug/m3 LC,43,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/10/2020,AirNow,60010015,3,7.9,ug/m3 LC,33,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/11/2020,AirNow,60010015,3,7.3,ug/m3 LC,30,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/12/2020,AirNow,60010015,3,6.6,ug/m3 LC,28,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/13/2020,AirNow,60010015,3,5.3,ug/m3 LC,22,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/14/2020,AirNow,60010015,3,6.1,ug/m3 LC,25,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/15/2020,AirNow,60010015,3,6.5,ug/m3 LC,27,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/16/2020,AirNow,60010015,3,20.8,ug/m3 LC,69,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/17/2020,AirNow,60010015,3,11,ug/m3 LC,46,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/18/2020,AirNow,60010015,3,15.1,ug/m3 LC,57,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/19/2020,AirNow,60010015,3,76.7,ug/m3 LC,162,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/20/2020,AirNow,60010015,3,51.8,ug/m3 LC,141,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/21/2020,AirNow,60010015,3,49.9,ug/m3 LC,136,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/22/2020,AirNow,60010015,3,49.3,ug/m3 LC,135,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/23/2020,AirNow,60010015,3,100.4,ug/m3 LC,174,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/24/2020,AirNow,60010015,3,65.4,ug/m3 LC,156,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/25/2020,AirNow,60010015,3,32.2,ug/m3 LC,93,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/26/2020,AirNow,60010015,3,13.3,ug/m3 LC,54,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/28/2020,AirNow,60010015,3,33.9,ug/m3 LC,97,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/29/2020,AirNow,60010015,3,23.6,ug/m3 LC,75,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/30/2020,AirNow,60010015,3,17.3,ug/m3 LC,62,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
8/31/2020,AirNow,60010015,3,20.6,ug/m3 LC,69,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
9/1/2020,AirNow,60010015,3,21.2,ug/m3 LC,70,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
9/2/2020,AirNow,60010015,3,17.5,ug/m3 LC,62,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
9/3/2020,AirNow,60010015,3,16.6,ug/m3 LC,60,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
9/4/2020,AirNow,60010015,3,17.3,ug/m3 LC,62,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
9/6/2020,AirNow,60010015,3,42.2,ug/m3 LC,117,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
9/7/2020,AirNow,60010015,3,37.5,ug/m3 LC,106,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
