Date,Hour,GEOTHERMAL,BIOMASS,BIOGAS,SMALL HYDRO,WIND TOTAL,SOLAR PV,SOLAR THERMAL
2018-04-30,5,928,314,236,415,3392,0,0
2018-04-30,6,927,313,235,546,3239,0,0
2018-04-30,7,926,313,236,592,3330,491,0
2018-04-30,8,924,320,235,631,3181,3006,44
2018-04-30,9,922,317,234,593,3058,6050,113
2018-04-30,10,922,317,235,552,2992,8029,99
2018-04-30,11,919,317,235,471,3109,8859,148
2018-04-30,12,920,318,242,464,2774,8803,138
2018-04-30,13,918,320,244,461,3428,8783,110
2018-04-30,14,917,325,246,463,3897,8208,204
2018-04-30,15,917,312,245,465,3914,7828,281
2018-04-30,16,917,291,245,469,3738,7140,281
2018-04-30,17,922,286,243,568,3819,5707,198
2018-04-30,18,933,296,245,579,3836,3947,131
2018-04-30,19,933,307,246,588,3735,1850,2
2018-04-30,20,934,302,245,658,3559,139,0
2018-04-30,21,938,295,245,663,3062,0,0
2018-04-30,22,939,303,244,619,2853,0,0
2018-04-30,23,939,309,242,564,2724,0,0
2018-04-30,24,938,319,243,457,3177,0,0
2018-05-01,1,938,318,242,391,3506,0,0
2018-05-01,2,938,314,242,391,3428,0,0
2018-05-01,3,936,318,242,390,3723,0,0
2018-05-01,4,936,320,242,391,3866,0,0
2018-05-01,5,936,314,242,388,3668,0,0
2018-05-01,6,937,316,243,521,3640,0,0
2018-05-01,7,938,322,243,561,3490,507,0
2018-05-01,8,938,323,240,602,3363,3296,85
2018-05-01,9,935,324,237,603,3220,5740,181
2018-05-01,10,932,325,238,547,3107,6458,244
2018-05-01,11,930,325,241,468,2923,7290,345
2018-05-01,12,929,321,239,466,2952,7180,73
2018-05-01,13,929,322,237,468,3046,6899,0
2018-05-01,14,931,324,238,467,3145,7239,0
2018-05-01,15,934,323,238,469,2944,6997,0
2018-05-01,16,932,326,239,470,3296,6173,0
2018-05-01,17,933,327,240,572,3711,5025,0
2018-05-01,18,933,328,241,583,4047,4041,0
2018-05-01,19,936,325,241,617,3879,1637,0
2018-05-01,20,938,326,242,652,3774,114,0
2018-05-01,21,940,327,241,655,3437,0,0
2018-05-01,22,941,325,241,595,3383,0,0
2018-05-01,23,943,324,240,533,3697,0,0
2018-05-01,24,944,325,241,414,3456,0,0
2018-05-02,1,944,331,240,393,2845,0,0
2018-05-02,2,942,334,239,393,2540,0,0
2018-05-02,3,943,337,239,409,3157,0,0
2018-05-02,4,943,336,240,414,3803,0,0
2018-05-02,5,944,336,240,415,3858,0,0
2018-05-02,6,945,333,240,548,3710,0,0
2018-05-02,7,944,335,238,594,3499,494,0
2018-05-02,8,942,336,237,618,3254,2965,0
2018-05-02,9,941,327,235,613,2576,5868,0
2018-05-02,10,943,314,236,573,2228,6735,0
2018-05-02,11,942,301,235,466,2362,7666,40
2018-05-02,12,940,299,235,466,2862,7828,95
2018-05-02,13,936,291,235,467,2700,8095,182
2018-05-02,14,934,285,237,465,2028,7680,175
2018-05-02,15,938,288,238,465,2244,7434,180
2018-05-02,16,938,290,237,474,2852,7300,103
2018-05-02,17,938,287,238,584,3430,6729,0
2018-05-02,18,933,292,236,588,3915,5911,0
2018-05-02,19,938,291,238,610,4142,2663,0
2018-05-02,20,945,287,242,663,4089,238,0
2018-05-02,21,948,290,242,663,4134,2,0
2018-05-02,22,951,290,241,630,4343,3,0
2018-05-02,23,954,290,241,566,4221,3,0
2018-05-02,24,956,292,240,448,4252,3,0
2018-05-03,1,956,291,242,402,4140,3,0
2018-05-03,2,955,291,243,401,3988,0,0
2018-05-03,3,947,290,242,399,3659,0,0
2018-05-03,4,940,291,242,399,3475,0,0
2018-05-03,5,946,290,243,398,3286,0,0
2018-05-03,6,948,289,243,534,3114,0,0
2018-05-03,7,947,289,242,578,2610,818,0
2018-05-03,8,950,288,239,616,2363,4510,19
2018-05-03,9,941,290,239,616,2060,7548,249
2018-05-03,10,941,293,241,472,1890,8689,416
2018-05-03,11,939,290,238,462,1808,9178,514
2018-05-03,12,936,294,237,462,1866,9521,592
2018-05-03,13,933,295,239,466,1912,9472,592
2018-05-03,14,932,293,241,469,1708,9312,591
2018-05-03,15,930,296,240,468,1522,9216,598
2018-05-03,16,927,298,239,465,1567,8691,604
2018-05-03,17,926,301,242,565,1633,7851,586
2018-05-03,18,930,304,242,583,2081,6543,532
2018-05-03,19,933,302,243,624,2416,3149,256
2018-05-03,20,935,303,245,619,2830,296,0
2018-05-03,21,934,287,245,622,3103,0,0
2018-05-03,22,943,272,244,636,3152,0,0
2018-05-03,23,943,273,244,575,3158,0,0
2018-05-03,24,950,270,240,518,3184,0,0
2018-05-04,1,952,271,240,430,3045,0,0
2018-05-04,2,940,270,242,424,2684,0,0
2018-05-04,3,941,265,244,424,2516,0,0
2018-05-04,4,955,267,244,428,2345,0,0
2018-05-04,5,955,261,245,425,1895,0,0
2018-05-04,6,956,259,244,560,1331,0,0
2018-05-04,7,957,254,245,601,1108,934,0
2018-05-04,8,954,247,245,601,571,4747,189
2018-05-04,9,948,242,239,599,323,7993,449
2018-05-04,10,946,250,238,495,201,9059,567
2018-05-04,11,972,246,238,487,221,9610,593
2018-05-04,12,973,249,233,492,370,9945,594
2018-05-04,13,938,246,242,491,410,9884,588
2018-05-04,14,938,246,246,488,381,9849,577
2018-05-04,15,937,245,246,486,308,9521,583
2018-05-04,16,937,247,247,488,260,9100,600
2018-05-04,17,936,251,246,599,213,7975,576
2018-05-04,18,937,260,246,611,283,6250,482
2018-05-04,19,940,272,248,650,331,2834,244
2018-05-04,20,940,288,248,650,628,290,0
2018-05-04,21,943,308,248,645,975,18,0
2018-05-04,22,945,313,247,647,1539,19,0
2018-05-04,23,945,313,247,582,1866,20,0
2018-05-04,24,947,314,247,524,1444,20,0
2018-05-05,1,949,312,247,458,1142,12,0
2018-05-05,2,951,318,248,420,1047,6,0
2018-05-05,3,952,320,248,421,1023,6,0
2018-05-05,4,952,321,247,419,941,6,0
2018-05-05,5,948,326,248,419,742,5,0
2018-05-05,6,908,330,248,556,593,6,0
2018-05-05,7,911,328,247,600,458,920,0
2018-05-05,8,910,337,249,603,567,4171,175
2018-05-05,9,907,342,249,606,588,7040,465
2018-05-05,10,904,344,247,509,519,8228,532
2018-05-05,11,901,342,248,496,305,9016,546
2018-05-05,12,899,339,248,458,314,9479,508
2018-05-05,13,900,323,247,461,327,9250,468
2018-05-05,14,899,318,245,462,194,9182,444
2018-05-05,15,899,317,248,462,274,9026,426
2018-05-05,16,898,323,249,494,563,8255,398
2018-05-05,17,906,325,251,595,403,6711,189
2018-05-05,18,945,326,251,601,762,4851,120
2018-05-05,19,943,324,252,609,1132,1813,0
2018-05-05,20,943,325,253,613,1128,138,0
2018-05-05,21,944,321,252,647,1562,0,0
2018-05-05,22,947,324,253,610,1607,0,0
2018-05-05,23,949,323,253,580,1771,0,0
2018-05-05,24,950,324,252,470,1818,0,0
2018-05-06,1,944,323,251,470,1943,0,0
2018-05-06,2,943,323,251,436,2113,0,0
2018-05-06,3,949,327,252,433,1930,0,0
2018-05-06,4,949,328,252,433,2102,0,0
2018-05-06,5,960,328,252,436,2066,0,0
2018-05-06,6,961,326,252,570,2079,0,0
2018-05-06,7,962,327,252,607,1622,528,0
2018-05-06,8,947,327,251,611,1423,2703,51
2018-05-06,9,956,328,252,609,1605,4890,125
2018-05-06,10,954,326,252,503,1602,6717,160
2018-05-06,11,945,321,252,502,1352,7995,84
2018-05-06,12,943,321,252,469,1257,8403,22
2018-05-06,13,940,314,251,461,1419,8530,20
2018-05-06,14,928,311,250,463,1669,8123,2
2018-05-06,15,923,318,251,463,1787,8123,0
2018-05-06,16,929,294,249,502,1784,7161,45
2018-05-06,17,934,298,249,605,1981,5602,9
2018-05-06,18,935,307,249,609,2588,4049,0
2018-05-06,19,939,298,250,612,3231,1945,0
2018-05-06,20,942,297,250,646,3420,177,0
2018-05-06,21,943,291,250,652,3339,0,0
2018-05-06,22,946,295,250,614,3348,0,0
2018-05-06,23,947,311,246,584,3193,0,0
2018-05-06,24,940,322,246,512,3297,0,0
2018-05-07,1,914,319,247,477,3776,0,0
2018-05-07,2,920,321,247,476,4229,0,0
2018-05-07,3,922,323,247,472,4336,0,0
2018-05-07,4,911,318,247,472,4018,0,0
2018-05-07,5,925,316,246,472,4015,0,0
2018-05-07,6,927,316,244,572,4044,0,0
2018-05-07,7,926,316,231,605,3790,804,0
2018-05-07,8,922,320,227,608,3158,4357,0
2018-05-07,9,918,319,228,586,2710,7634,91
2018-05-07,10,914,321,227,505,2385,8469,198
2018-05-07,11,907,317,218,483,1742,9547,395
2018-05-07,12,899,315,223,481,1309,9967,431
2018-05-07,13,902,315,227,501,1282,10031,548
2018-05-07,14,901,303,226,509,1868,10023,574
2018-05-07,15,900,291,227,512,2618,9930,578
2018-05-07,16,900,301,229,509,2976,9543,575
2018-05-07,17,900,320,228,602,3204,8809,484
2018-05-07,18,900,322,228,617,3722,7177,402
2018-05-07,19,890,318,230,618,4010,3439,229
2018-05-07,20,856,318,229,615,4153,374,2
2018-05-07,21,852,316,229,615,4220,0,0
2018-05-07,22,853,320,229,616,4022,0,0
2018-05-07,23,855,305,228,589,4028,0,0
2018-05-07,24,854,297,228,515,3895,0,0
2018-05-08,1,850,312,230,457,3735,0,0
2018-05-08,2,850,273,231,454,3775,0,0
2018-05-08,3,851,271,232,456,3741,0,0
2018-05-08,4,851,270,231,458,3454,0,0
2018-05-08,5,850,272,231,455,3179,0,0
2018-05-08,6,850,299,232,559,2737,0,0
2018-05-08,7,850,321,230,587,2029,1024,1
2018-05-08,8,848,321,224,586,1511,4760,141
2018-05-08,9,843,322,224,544,1290,7488,341
2018-05-08,10,843,322,225,489,1230,8896,425
2018-05-08,11,839,317,224,484,812,9174,448
2018-05-08,12,836,317,225,486,921,9262,454
2018-05-08,13,835,318,226,490,1010,9147,437
2018-05-08,14,834,320,224,492,1145,8844,360
2018-05-08,15,835,320,225,486,2092,8801,315
2018-05-08,16,838,324,225,489,3091,8382,323
2018-05-08,17,838,325,226,590,3471,7646,238
2018-05-08,18,837,323,229,595,4009,5643,139
2018-05-08,19,835,324,230,596,4255,2581,29
2018-05-08,20,834,325,228,597,4302,240,0
2018-05-08,21,834,322,229,593,4470,0,0
2018-05-08,22,839,318,229,594,4493,0,0
2018-05-08,23,845,316,229,567,4704,0,0
2018-05-08,24,847,315,229,496,4503,0,0
2018-05-09,1,848,316,230,460,4089,0,0
2018-05-09,2,850,323,230,459,3830,0,0
2018-05-09,3,851,329,231,455,3717,0,0
2018-05-09,4,850,326,230,459,3572,0,0
2018-05-09,5,853,326,230,458,3106,0,0
2018-05-09,6,850,316,230,546,3048,0,0
2018-05-09,7,839,309,221,591,3051,1002,0
2018-05-09,8,844,311,215,569,3387,4280,41
2018-05-09,9,808,308,213,550,3424,7143,400
2018-05-09,10,773,301,215,497,3310,8406,578
2018-05-09,11,808,294,220,489,2879,9453,592
2018-05-09,12,835,292,223,488,2666,9919,502
2018-05-09,13,838,292,224,492,2558,9865,565
2018-05-09,14,839,297,224,491,2329,9906,572
2018-05-09,15,840,294,215,485,2770,9816,590
2018-05-09,16,839,266,222,489,3303,9389,585
2018-05-09,17,841,297,216,592,3716,8546,568
2018-05-09,18,843,310,221,600,3584,6930,495
2018-05-09,19,846,277,222,598,3583,3314,280
2018-05-09,20,851,277,225,595,4086,358,3
2018-05-09,21,854,271,227,588,4196,0,0
2018-05-09,22,856,270,224,587,4147,0,0
2018-05-09,23,854,268,224,567,4258,0,0
2018-05-09,24,856,261,230,508,4263,0,0
2018-05-10,1,857,263,232,465,4354,0,0
2018-05-10,2,859,265,233,454,4231,0,0
2018-05-10,3,858,264,233,454,4055,0,0
2018-05-10,4,859,257,234,454,3690,0,0
2018-05-10,5,861,259,233,454,3362,0,0
2018-05-10,6,846,269,229,460,3336,0,0
2018-05-10,7,866,266,222,589,3177,1065,0
2018-05-10,8,885,265,225,590,2642,4923,152
2018-05-10,9,861,270,231,542,3204,7073,448
2018-05-10,10,856,247,231,488,3579,8127,566
2018-05-10,11,857,225,226,482,3492,9098,589
2018-05-10,12,857,208,227,487,3618,9201,578
2018-05-10,13,867,199,227,486,3415,9564,544
2018-05-10,14,883,200,226,492,3297,9874,567
2018-05-10,15,894,200,225,485,3689,9663,579
2018-05-10,16,902,204,224,488,4059,9108,568
2018-05-10,17,908,218,218,544,4439,7800,531
2018-05-10,18,907,215,218,596,4184,5526,348
2018-05-10,19,907,227,222,598,4095,2723,33
2018-05-10,20,908,233,221,602,4269,276,0
2018-05-10,21,909,241,225,563,4102,0,0
2018-05-10,22,910,242,226,564,4318,0,0
2018-05-10,23,911,236,226,563,4287,0,0
2018-05-10,24,913,229,226,539,4643,0,0
2018-05-11,1,914,228,225,460,4763,0,0
2018-05-11,2,915,228,226,450,4678,0,0
2018-05-11,3,914,234,227,448,4529,0,0
2018-05-11,4,916,246,226,452,4100,0,0
2018-05-11,5,919,254,227,452,3689,0,0
2018-05-11,6,920,258,228,547,3653,0,0
2018-05-11,7,919,259,225,583,3730,878,0
2018-05-11,8,918,267,196,590,3638,4448,85
2018-05-11,9,913,273,199,486,3550,7399,238
2018-05-11,10,914,274,211,482,3785,8686,363
2018-05-11,11,917,270,213,481,4518,9252,514
2018-05-11,12,909,265,211,477,4611,8852,458
2018-05-11,13,871,269,212,480,4561,8933,368
2018-05-11,14,917,264,213,480,4526,9458,365
2018-05-11,15,891,267,231,477,4609,9207,348
2018-05-11,16,900,265,232,479,4570,8645,290
2018-05-11,17,911,270,234,580,4551,7688,24
2018-05-11,18,924,273,236,587,4462,6088,0
2018-05-11,19,925,274,239,592,3989,2962,0
2018-05-11,20,927,277,241,591,3628,344,0
2018-05-11,21,927,271,226,578,3210,21,0
2018-05-11,22,927,275,225,581,2977,22,0
2018-05-11,23,928,271,225,546,2649,22,0
2018-05-11,24,929,260,225,453,2125,22,0
2018-05-12,1,928,261,225,445,1706,0,0
2018-05-12,2,929,255,226,442,1633,0,0
2018-05-12,3,929,257,226,443,1747,0,0
2018-05-12,4,930,259,224,446,2016,0,0
2018-05-12,5,930,260,225,439,2070,0,0
2018-05-12,6,931,256,224,440,2029,0,0
2018-05-12,7,930,262,226,573,1918,1096,0
2018-05-12,8,931,265,225,574,2035,4817,131
2018-05-12,9,917,269,224,463,2263,7168,407
2018-05-12,10,920,275,224,460,2060,8763,532
2018-05-12,11,924,274,224,456,1850,9479,565
2018-05-12,12,917,276,224,454,2000,9212,570
2018-05-12,13,915,273,224,464,2142,9209,573
2018-05-12,14,862,272,224,462,2641,8724,575
2018-05-12,15,851,273,225,468,3288,8375,576
2018-05-12,16,849,270,225,469,3713,7891,574
2018-05-12,17,868,279,224,565,3979,7634,581
2018-05-12,18,881,279,224,584,4020,6420,517
2018-05-12,19,922,278,225,587,3992,3292,301
2018-05-12,20,922,280,225,583,3728,446,7
2018-05-12,21,924,294,225,573,3827,0,0
2018-05-12,22,925,283,223,574,4247,0,0
2018-05-12,23,926,282,223,553,4358,0,0
2018-05-12,24,927,307,224,470,4073,0,0
2018-05-13,1,927,305,223,445,3882,0,0
2018-05-13,2,929,304,223,439,3561,0,0
2018-05-13,3,928,304,224,444,3660,0,0
2018-05-13,4,919,305,223,447,3614,0,0
2018-05-13,5,922,307,224,444,3654,0,0
2018-05-13,6,931,304,224,544,3679,0,0
2018-05-13,7,927,309,224,574,3657,1074,1
2018-05-13,8,921,309,225,576,3337,4255,181
2018-05-13,9,913,302,224,471,2787,6149,396
2018-05-13,10,910,307,225,465,2375,7719,412
2018-05-13,11,908,306,224,463,2372,8414,377
2018-05-13,12,907,306,223,462,2523,8227,377
2018-05-13,13,906,304,223,467,2625,8049,267
2018-05-13,14,911,310,225,466,2699,8122,203
2018-05-13,15,910,310,225,471,2924,7861,192
2018-05-13,16,910,308,224,477,3133,7690,189
2018-05-13,17,910,309,225,567,3624,7089,192
2018-05-13,18,915,312,225,582,4019,6191,282
2018-05-13,19,921,311,224,584,4278,2859,252
2018-05-13,20,924,310,224,584,4380,458,4
2018-05-13,21,927,313,223,571,4323,0,0
2018-05-13,22,926,312,220,576,4428,0,0
2018-05-13,23,925,310,219,553,4469,0,0
2018-05-13,24,926,311,221,451,4339,0,0
2018-05-14,1,926,310,222,442,4083,0,0
2018-05-14,2,927,310,223,441,3891,0,0
2018-05-14,3,928,312,222,441,3601,0,0
2018-05-14,4,929,312,222,445,3262,0,0
2018-05-14,5,930,313,222,441,2968,0,0
2018-05-14,6,929,314,222,541,3098,0,0
2018-05-14,7,931,314,219,567,3185,1142,7
2018-05-14,8,906,314,214,566,2794,4881,148
2018-05-14,9,888,314,213,468,2062,7942,393
2018-05-14,10,894,312,222,463,1550,8977,484
2018-05-14,11,904,313,225,462,1203,9633,515
2018-05-14,12,905,311,231,462,1164,9858,510
2018-05-14,13,893,297,234,470,1423,9711,374
2018-05-14,14,904,277,225,469,1664,9205,212
2018-05-14,15,913,281,225,467,2008,8988,206
2018-05-14,16,910,279,225,425,2213,8661,194
2018-05-14,17,904,279,224,558,2611,8259,184
2018-05-14,18,894,280,224,580,2906,6868,150
2018-05-14,19,905,280,224,582,3141,3360,88
2018-05-14,20,905,281,224,576,3195,388,0
2018-05-14,21,902,278,222,572,3504,0,0
2018-05-14,22,923,278,223,569,3683,0,0
2018-05-14,23,926,276,225,547,3567,0,0
2018-05-14,24,927,273,227,440,3566,0,0
2018-05-15,1,929,271,228,436,3359,0,0
2018-05-15,2,931,275,228,436,3086,0,0
2018-05-15,3,932,276,228,439,3117,0,0
2018-05-15,4,933,277,228,437,3035,0,0
2018-05-15,5,933,276,228,434,2721,0,0
2018-05-15,6,934,278,228,480,2586,0,0
2018-05-15,7,935,276,225,511,2392,1171,0
2018-05-15,8,925,280,223,503,2066,4838,82
2018-05-15,9,897,279,225,475,1920,7751,358
2018-05-15,10,902,272,225,468,1731,8831,487
2018-05-15,11,916,265,224,481,1511,9394,516
2018-05-15,12,929,265,225,495,1488,9568,526
2018-05-15,13,922,265,231,492,1704,9580,516
2018-05-15,14,925,265,235,498,2102,9743,513
2018-05-15,15,925,266,232,504,2542,9705,521
2018-05-15,16,923,271,236,521,2622,9359,530
2018-05-15,17,924,279,238,513,2713,8555,529
2018-05-15,18,924,279,238,510,2857,7060,464
2018-05-15,19,927,279,238,510,2595,3419,296
2018-05-15,20,929,279,238,515,2554,476,12
2018-05-15,21,931,276,238,530,2729,0,0
2018-05-15,22,933,275,238,505,2718,0,0
2018-05-15,23,936,267,237,500,2348,0,0
2018-05-15,24,937,267,237,500,2344,0,0
2018-05-16,1,938,268,236,434,2485,0,0
2018-05-16,2,939,265,237,435,2498,0,0
2018-05-16,3,940,268,238,439,2702,0,0
2018-05-16,4,940,270,235,441,2952,0,0
2018-05-16,5,940,266,236,444,3087,0,0
2018-05-16,6,941,269,237,503,2852,0,0
2018-05-16,7,941,273,236,531,2906,1126,6
2018-05-16,8,930,275,233,533,2833,4661,219
2018-05-16,9,892,275,230,476,2458,7520,421
2018-05-16,10,892,277,233,466,1908,8793,477
2018-05-16,11,902,270,234,448,1411,9379,489
2018-05-16,12,904,269,235,448,1241,9555,495
2018-05-16,13,892,268,235,453,1535,9633,498
2018-05-16,14,919,268,235,450,1793,9694,508
2018-05-16,15,929,267,234,459,2232,9589,516
2018-05-16,16,930,267,236,490,2661,9262,516
2018-05-16,17,927,277,236,515,3248,8581,493
2018-05-16,18,927,274,236,566,3612,7043,452
2018-05-16,19,930,275,238,574,3659,3471,283
2018-05-16,20,933,276,239,573,3586,488,12
2018-05-16,21,935,278,239,555,3760,0,0
2018-05-16,22,937,282,238,543,4208,0,0
2018-05-16,23,938,284,238,545,4394,0,0
2018-05-16,24,938,294,237,495,4195,0,0
2018-05-17,1,939,292,238,432,4239,0,0
2018-05-17,2,939,294,238,420,4292,0,0
2018-05-17,3,940,295,239,422,4139,0,0
2018-05-17,4,941,294,238,422,3834,0,0
2018-05-17,5,941,295,238,422,3508,0,0
2018-05-17,6,942,293,234,529,3271,0,0
2018-05-17,7,939,299,233,565,3042,1263,0
2018-05-17,8,927,301,232,567,3157,5083,197
2018-05-17,9,875,303,230,485,3062,7874,426
2018-05-17,10,875,303,235,459,2756,9067,485
2018-05-17,11,892,283,238,458,2421,9676,498
2018-05-17,12,912,265,239,457,2334,9737,499
2018-05-17,13,924,267,239,460,2405,9732,497
2018-05-17,14,923,265,239,458,2834,9821,491
2018-05-17,15,921,269,237,457,3684,9552,498
2018-05-17,16,919,277,239,464,4336,8973,500
2018-05-17,17,918,287,242,543,4693,8342,490
2018-05-17,18,919,294,241,537,4853,6960,418
2018-05-17,19,921,295,241,547,4874,3693,259
2018-05-17,20,917,300,244,565,4786,472,14
2018-05-17,21,916,311,243,538,4708,0,0
2018-05-17,22,929,311,243,543,4573,0,0
2018-05-17,23,935,310,242,540,4331,0,0
2018-05-17,24,935,310,242,439,4461,0,0
2018-05-18,1,935,309,242,432,4585,0,0
2018-05-18,2,935,308,243,429,4595,0,0
2018-05-18,3,935,312,244,424,4696,0,0
2018-05-18,4,935,313,243,429,4439,0,0
2018-05-18,5,935,316,244,429,4173,0,0
2018-05-18,6,934,317,245,529,4223,0,0
2018-05-18,7,931,321,243,560,4161,1240,0
2018-05-18,8,924,324,242,559,3829,5103,130
2018-05-18,9,902,322,241,481,3469,8038,350
2018-05-18,10,899,321,239,456,3021,9196,417
2018-05-18,11,900,316,241,462,2624,9786,428
2018-05-18,12,894,315,242,458,2231,10032,429
2018-05-18,13,893,316,237,451,2050,10050,429
2018-05-18,14,892,329,226,453,1847,9997,426
2018-05-18,15,892,342,225,448,2446,9921,438
2018-05-18,16,892,349,228,460,3959,9386,439
2018-05-18,17,893,351,245,565,4522,8621,407
2018-05-18,18,894,354,248,563,4731,6592,236
2018-05-18,19,916,359,248,565,4765,3309,191
2018-05-18,20,918,354,247,561,4769,623,9
2018-05-18,21,923,357,247,567,4698,99,0
2018-05-18,22,926,356,247,538,4687,0,0
2018-05-18,23,929,339,247,534,4575,0,0
2018-05-18,24,934,337,247,427,4499,0,0
2018-05-19,1,936,336,247,432,4663,0,0
2018-05-19,2,937,337,247,427,4606,0,0
2018-05-19,3,939,340,247,427,4535,0,0
2018-05-19,4,939,339,248,425,4162,0,0
2018-05-19,5,940,340,248,430,3895,0,0
2018-05-19,6,941,343,248,534,3786,0,0
2018-05-19,7,941,348,248,560,3814,1085,0
2018-05-19,8,937,349,247,562,3836,4444,0
2018-05-19,9,926,347,247,461,3592,7272,248
2018-05-19,10,924,347,247,455,3317,8610,367
2018-05-19,11,922,342,247,451,3231,9403,381
2018-05-19,12,920,343,247,447,3441,9752,317
2018-05-19,13,926,342,246,445,3519,9505,144
2018-05-19,14,926,344,247,444,3617,9534,140
2018-05-19,15,916,342,247,447,3934,9177,141
2018-05-19,16,917,341,247,453,4324,8034,136
2018-05-19,17,916,339,248,550,4660,8278,193
2018-05-19,18,917,339,230,560,4898,6426,195
2018-05-19,19,926,338,220,564,4925,3489,114
2018-05-19,20,932,335,219,564,4797,470,0
2018-05-19,21,936,338,211,562,4726,0,0
2018-05-19,22,938,331,218,535,4639,0,0
2018-05-19,23,937,325,219,535,4441,0,0
2018-05-19,24,938,321,219,426,4475,0,0
2018-05-20,1,940,306,217,431,4419,0,0
2018-05-20,2,941,311,217,431,4205,0,0
2018-05-20,3,943,316,217,435,4270,0,0
2018-05-20,4,944,315,217,437,4157,0,0
2018-05-20,5,944,320,217,435,3873,0,0
2018-05-20,6,942,324,217,538,3730,0,0
2018-05-20,7,943,331,217,570,3589,1116,6
2018-05-20,8,939,331,218,577,3556,4331,109
2018-05-20,9,934,327,210,477,2962,6982,234
2018-05-20,10,930,327,198,469,2417,8802,281
2018-05-20,11,931,327,209,466,1874,9437,228
2018-05-20,12,928,316,215,460,1591,9886,273
2018-05-20,13,926,317,215,463,2305,9858,198
2018-05-20,14,920,315,215,466,3145,9385,230
2018-05-20,15,918,319,214,464,3738,8512,342
2018-05-20,16,918,328,214,474,4045,8217,380
2018-05-20,17,923,331,221,574,4342,6577,301
2018-05-20,18,924,329,229,582,4481,4630,79
2018-05-20,19,927,331,232,579,4589,1843,57
2018-05-20,20,931,328,234,580,4370,214,0
2018-05-20,21,934,324,235,581,4422,0,0
2018-05-20,22,935,328,243,550,4428,0,0
2018-05-20,23,936,317,245,548,4008,0,0
2018-05-20,24,935,299,244,445,3989,0,0
2018-05-21,1,933,297,244,430,3890,0,0
2018-05-21,2,932,301,245,430,4002,0,0
2018-05-21,3,933,300,246,427,3958,0,0
2018-05-21,4,928,300,245,431,3739,0,0
2018-05-21,5,929,303,244,428,3396,0,0
2018-05-21,6,930,310,241,535,3258,0,0
2018-05-21,7,931,317,241,569,3143,749,0
2018-05-21,8,930,316,238,571,3243,3450,0
2018-05-21,9,928,317,220,487,2879,5522,0
2018-05-21,10,926,313,196,474,2566,7835,24
2018-05-21,11,920,314,192,473,2378,8970,27
2018-05-21,12,915,310,199,475,2286,9376,6
2018-05-21,13,915,285,204,444,2355,9387,0
2018-05-21,14,915,267,212,431,2903,9428,21
2018-05-21,15,915,272,223,435,3466,9540,42
2018-05-21,16,913,290,240,440,3787,8955,45
2018-05-21,17,915,297,243,547,3892,8322,84
2018-05-21,18,917,294,242,565,4083,6917,126
2018-05-21,19,917,295,242,570,4224,3659,86
2018-05-21,20,920,297,243,568,4282,603,0
2018-05-21,21,922,296,244,563,4396,14,0
2018-05-21,22,924,292,244,541,4171,0,0
2018-05-21,23,925,280,243,538,4067,0,0
2018-05-21,24,926,276,243,437,4197,0,0
2018-05-22,1,925,273,243,429,4084,0,0
