,GEOTHERMAL,BIOMASS,BIOGAS,SMALL HYDRO,WIND TOTAL,SOLAR PV,SOLAR THERMAL
2018-07-07 15:00:00,978,362,210,541,1027,7744,11
2018-07-07 16:00:00,975,360,210,550,1617,6910,0
2018-07-07 17:00:00,975,361,211,617,2098,5753,0
2018-07-07 18:00:00,977,361,212,617,2442,3255,0
2018-07-07 19:00:00,978,359,213,616,2780,635,0
2018-07-07 20:00:00,982,362,213,591,3009,0,0
2018-07-07 21:00:00,987,360,214,559,3321,0,0
2018-07-07 22:00:00,992,344,213,524,3403,0,0
2018-07-07 23:00:00,994,336,219,462,3130,0,0
2018-07-08 00:00:00,994,335,220,383,3012,0,0
2018-07-08 01:00:00,994,333,220,348,2816,0,0
2018-07-08 02:00:00,994,336,220,346,2870,0,0
2018-07-08 03:00:00,995,337,221,345,3046,0,0
2018-07-08 04:00:00,997,341,221,347,2741,0,0
2018-07-08 05:00:00,998,347,215,403,2478,0,0
2018-07-08 06:00:00,999,357,220,396,1984,831,0
2018-07-08 07:00:00,997,358,220,377,1689,3873,0
2018-07-08 08:00:00,992,362,219,355,1514,6740,45
2018-07-08 09:00:00,989,346,219,312,1406,8326,135
2018-07-08 10:00:00,988,349,219,314,1330,9046,295
2018-07-08 11:00:00,985,351,219,345,1336,9198,426
2018-07-08 12:00:00,983,359,217,351,1615,8869,173
2018-07-08 13:00:00,983,360,217,465,1902,8046,170
2018-07-08 14:00:00,982,359,217,502,2743,7881,149
2018-07-08 15:00:00,981,360,218,495,3066,7858,130
2018-07-08 16:00:00,982,361,217,532,3433,7444,63
2018-07-08 17:00:00,983,359,218,541,3985,6315,0
2018-07-08 18:00:00,984,359,218,607,4268,3749,0
2018-07-08 19:00:00,986,360,218,609,4293,803,0
2018-07-08 20:00:00,990,356,219,609,4449,0,0
2018-07-08 21:00:00,993,360,219,575,4356,0,0
2018-07-08 22:00:00,992,345,217,533,4264,0,0
2018-07-08 23:00:00,991,338,217,483,4009,0,0
2018-07-09 00:00:00,993,336,217,382,3863,0,0
2018-07-09 01:00:00,996,335,217,374,3900,0,0
2018-07-09 02:00:00,997,334,218,373,3735,0,0
2018-07-09 03:00:00,999,339,218,376,3653,0,0
2018-07-09 04:00:00,998,343,218,379,3481,0,0
2018-07-09 05:00:00,999,351,217,506,3247,0,0
2018-07-09 06:00:00,1000,369,216,512,3108,480,0
2018-07-09 07:00:00,997,381,218,417,2676,3045,0
2018-07-09 08:00:00,990,388,216,360,2287,5365,0
2018-07-09 09:00:00,987,365,215,349,2048,7006,29
2018-07-09 10:00:00,983,351,216,348,1925,7303,241
2018-07-09 11:00:00,962,363,214,347,2000,8261,335
2018-07-09 12:00:00,939,385,213,348,1955,8355,288
2018-07-09 13:00:00,932,392,215,469,2066,7681,198
2018-07-09 14:00:00,939,391,216,522,2426,7340,164
2018-07-09 15:00:00,944,393,217,523,2812,7414,217
2018-07-09 16:00:00,943,392,218,585,3177,7136,228
2018-07-09 17:00:00,943,391,219,610,3501,5906,236
2018-07-09 18:00:00,967,390,222,624,3613,3681,140
2018-07-09 19:00:00,981,391,226,621,3720,752,6
2018-07-09 20:00:00,985,391,226,600,3837,0,0
2018-07-09 21:00:00,988,391,225,583,3600,0,0
2018-07-09 22:00:00,992,376,223,545,3530,0,0
2018-07-09 23:00:00,994,368,223,482,3561,0,0
2018-07-10 00:00:00,995,365,224,313,3486,0,0
2018-07-10 01:00:00,995,367,224,314,3370,0,0
2018-07-10 02:00:00,993,369,224,322,2662,0,0
2018-07-10 03:00:00,995,368,225,319,1544,0,0
2018-07-10 04:00:00,995,369,224,323,1126,0,0
2018-07-10 05:00:00,996,377,223,484,987,0,0
2018-07-10 06:00:00,989,385,222,492,917,556,0
2018-07-10 07:00:00,968,386,219,377,872,2393,52
2018-07-10 08:00:00,969,389,220,331,599,4436,289
2018-07-10 09:00:00,959,384,222,327,429,6043,455
2018-07-10 10:00:00,955,380,221,329,221,7646,558
2018-07-10 11:00:00,933,380,221,327,141,8458,607
2018-07-10 12:00:00,927,388,223,329,116,8451,619
2018-07-10 13:00:00,924,404,223,381,265,7936,616
2018-07-10 14:00:00,925,417,222,460,511,7830,571
2018-07-10 15:00:00,946,419,221,563,1142,8263,624
2018-07-10 16:00:00,945,421,222,590,1724,7887,571
2018-07-10 17:00:00,944,417,225,643,2273,6415,292
2018-07-10 18:00:00,959,389,226,618,2480,3630,116
2018-07-10 19:00:00,970,390,228,602,2922,853,0
2018-07-10 20:00:00,974,390,228,599,3167,0,0
2018-07-10 21:00:00,980,389,227,564,3123,0,0
2018-07-10 22:00:00,983,372,225,560,2943,0,0
2018-07-10 23:00:00,984,364,220,514,2709,0,0
2018-07-11 00:00:00,985,364,222,412,2456,0,0
2018-07-11 01:00:00,985,364,224,375,2090,0,0
2018-07-11 02:00:00,985,366,223,334,1881,0,0
2018-07-11 03:00:00,986,367,222,335,1545,0,0
2018-07-11 04:00:00,987,371,223,369,1256,0,0
2018-07-11 05:00:00,990,378,224,414,907,0,0
2018-07-11 06:00:00,990,392,223,419,628,759,0
2018-07-11 07:00:00,987,392,220,367,557,3410,0
2018-07-11 08:00:00,982,390,214,351,392,5514,0
2018-07-11 09:00:00,978,385,213,348,277,7016,0
2018-07-11 10:00:00,974,378,211,348,247,7609,74
2018-07-11 11:00:00,949,387,210,402,281,7786,206
2018-07-11 12:00:00,949,388,210,459,271,8761,247
2018-07-11 13:00:00,947,388,214,473,282,8788,249
2018-07-11 14:00:00,945,386,220,472,315,8235,217
2018-07-11 15:00:00,940,390,221,535,485,7261,187
2018-07-11 16:00:00,936,391,221,553,782,5809,173
2018-07-11 17:00:00,935,424,220,557,1028,4376,177
2018-07-11 18:00:00,945,433,223,600,1079,2786,72
2018-07-11 19:00:00,970,395,224,636,803,818,0
2018-07-11 20:00:00,976,387,221,631,824,155,0
2018-07-11 21:00:00,979,391,223,568,1207,147,0
2018-07-11 22:00:00,981,375,221,511,1790,148,0
2018-07-11 23:00:00,981,365,221,483,1790,147,0
2018-07-12 00:00:00,982,366,218,371,1894,148,0
2018-07-12 01:00:00,985,366,221,332,1768,148,0
2018-07-12 02:00:00,988,368,221,331,1670,148,0
2018-07-12 03:00:00,989,368,221,334,1611,147,0
2018-07-12 04:00:00,991,370,222,333,1524,146,0
2018-07-12 05:00:00,992,379,221,396,1454,102,0
2018-07-12 06:00:00,992,392,222,422,1168,531,0
2018-07-12 07:00:00,989,392,221,365,842,2389,0
2018-07-12 08:00:00,981,394,217,365,831,5654,0
2018-07-12 09:00:00,977,388,221,362,835,6572,0
2018-07-12 10:00:00,973,385,220,364,808,7363,7
2018-07-12 11:00:00,949,380,217,419,750,7829,83
2018-07-12 12:00:00,946,389,216,462,810,8252,144
2018-07-12 13:00:00,949,393,219,498,1015,8513,228
2018-07-12 14:00:00,951,431,221,514,1059,8099,206
2018-07-12 15:00:00,953,392,221,566,1308,7648,185
2018-07-12 16:00:00,955,436,222,604,1450,6694,172
2018-07-12 17:00:00,958,395,222,605,1694,5313,170
2018-07-12 18:00:00,970,390,222,645,1828,2835,62
2018-07-12 19:00:00,991,392,223,646,1847,624,0
2018-07-12 20:00:00,990,394,221,624,2096,0,0
2018-07-12 21:00:00,996,390,221,592,2238,0,0
2018-07-12 22:00:00,998,336,221,505,2050,0,0
2018-07-12 23:00:00,998,326,222,478,1888,0,0
2018-07-13 00:00:00,999,321,220,326,1595,0,0
2018-07-13 01:00:00,1000,323,221,330,1431,0,0
2018-07-13 02:00:00,1001,325,221,326,1393,0,0
2018-07-13 03:00:00,1002,328,221,328,1490,0,0
2018-07-13 04:00:00,1002,333,221,327,1493,0,0
2018-07-13 05:00:00,1003,350,221,386,1494,0,0
2018-07-13 06:00:00,922,362,220,411,1296,642,0
2018-07-13 07:00:00,782,363,220,360,1200,3475,0
2018-07-13 08:00:00,780,363,221,354,962,6517,48
2018-07-13 09:00:00,778,364,221,351,713,8073,158
2018-07-13 10:00:00,778,359,221,352,644,9028,255
2018-07-13 11:00:00,770,352,220,402,605,9526,374
2018-07-13 12:00:00,706,358,221,468,703,9523,344
2018-07-13 13:00:00,737,367,222,475,861,9218,264
2018-07-13 14:00:00,748,366,223,565,969,8895,256
2018-07-13 15:00:00,792,367,221,585,968,8338,205
2018-07-13 16:00:00,881,392,221,581,1356,7715,179
2018-07-13 17:00:00,922,360,222,581,2001,6327,154
2018-07-13 18:00:00,940,360,224,623,2547,3700,101
2018-07-13 19:00:00,974,359,227,619,2719,743,8
2018-07-13 20:00:00,992,358,227,588,2776,0,0
2018-07-13 21:00:00,993,359,228,547,2845,0,0
2018-07-13 22:00:00,993,342,226,499,3030,0,0
2018-07-13 23:00:00,995,333,223,475,3172,0,0
2018-07-14 00:00:00,994,334,227,373,3321,0,0
2018-07-14 01:00:00,994,335,228,356,3525,0,0
2018-07-14 02:00:00,993,335,229,323,3399,0,0
2018-07-14 03:00:00,992,337,229,323,3286,0,0
2018-07-14 04:00:00,991,341,229,321,3156,0,0
2018-07-14 05:00:00,990,348,230,355,3022,0,0
2018-07-14 06:00:00,990,363,229,369,2869,811,0
2018-07-14 07:00:00,988,364,229,307,2640,4201,57
2018-07-14 08:00:00,986,363,228,304,2305,7081,276
2018-07-14 09:00:00,983,362,229,306,2028,8512,352
2018-07-14 10:00:00,980,359,228,344,1830,9230,495
2018-07-14 11:00:00,978,356,226,428,1634,9616,482
2018-07-14 12:00:00,976,346,224,472,1479,9726,309
2018-07-14 13:00:00,974,349,227,464,1753,9363,217
2018-07-14 14:00:00,974,361,226,490,2420,9067,186
2018-07-14 15:00:00,972,363,227,541,2886,8416,185
2018-07-14 16:00:00,972,362,227,541,3252,7953,179
2018-07-14 17:00:00,972,362,227,544,3508,6587,158
2018-07-14 18:00:00,973,361,227,612,3788,3893,112
2018-07-14 19:00:00,975,361,228,615,3955,843,10
2018-07-14 20:00:00,978,359,228,582,3981,0,0
2018-07-14 21:00:00,980,359,228,544,3980,0,0
2018-07-14 22:00:00,982,344,224,491,3833,0,0
2018-07-14 23:00:00,986,337,224,459,3819,0,0
2018-07-15 00:00:00,989,335,226,355,3688,0,0
2018-07-15 01:00:00,990,337,228,322,3397,0,0
2018-07-15 02:00:00,992,336,227,318,3355,0,0
2018-07-15 03:00:00,994,336,228,321,3352,0,0
2018-07-15 04:00:00,994,341,228,310,3076,0,0
2018-07-15 05:00:00,994,349,226,346,2633,0,0
2018-07-15 06:00:00,992,362,224,352,2111,631,0
2018-07-15 07:00:00,985,345,226,291,1920,3299,0
2018-07-15 08:00:00,977,343,224,293,1873,5983,116
2018-07-15 09:00:00,973,344,221,331,1717,7255,260
2018-07-15 10:00:00,973,343,223,341,1451,7749,477
2018-07-15 11:00:00,973,344,222,407,1290,8364,551
2018-07-15 12:00:00,964,344,223,465,1223,8720,560
2018-07-15 13:00:00,961,343,225,467,1290,9160,567
2018-07-15 14:00:00,969,343,224,489,1449,9165,534
2018-07-15 15:00:00,972,343,224,536,1886,8723,214
2018-07-15 16:00:00,972,343,224,543,2382,8090,178
2018-07-15 17:00:00,971,342,224,545,2882,6736,164
2018-07-15 18:00:00,971,345,225,615,3253,3905,120
2018-07-15 19:00:00,973,350,226,615,3435,854,9
2018-07-15 20:00:00,977,370,226,581,3614,0,0
2018-07-15 21:00:00,981,379,225,538,3626,0,0
2018-07-15 22:00:00,982,363,224,488,3791,0,0
2018-07-15 23:00:00,985,356,224,457,3937,0,0
2018-07-16 00:00:00,988,354,225,420,3836,0,0
2018-07-16 01:00:00,990,355,226,384,3658,0,0
2018-07-16 02:00:00,993,355,225,378,3493,0,0
2018-07-16 03:00:00,994,355,226,381,3150,0,0
2018-07-16 04:00:00,993,357,226,382,2872,0,0
2018-07-16 05:00:00,989,367,224,443,2660,0,0
2018-07-16 06:00:00,989,381,222,446,2429,626,0
2018-07-16 07:00:00,974,376,220,437,2233,3539,0
2018-07-16 08:00:00,979,380,219,423,1876,6161,241
2018-07-16 09:00:00,975,376,215,402,1433,7533,435
2018-07-16 10:00:00,972,370,188,400,1199,8167,522
2018-07-16 11:00:00,949,376,188,394,1041,8779,503
2018-07-16 12:00:00,939,381,198,341,1304,9203,585
2018-07-16 13:00:00,925,382,204,338,1463,9205,536
2018-07-16 14:00:00,912,380,219,341,1889,9308,508
2018-07-16 15:00:00,935,384,220,414,2522,8939,372
2018-07-16 16:00:00,939,389,220,501,3033,8380,318
2018-07-16 17:00:00,943,382,219,530,3339,7087,289
2018-07-16 18:00:00,957,385,220,534,3750,4080,160
2018-07-16 19:00:00,973,388,201,573,3819,881,12
2018-07-16 20:00:00,968,386,193,578,4051,0,0
2018-07-16 21:00:00,986,386,201,538,4242,0,0
2018-07-16 22:00:00,987,361,210,413,4201,0,0
2018-07-16 23:00:00,989,347,189,393,4065,0,0
2018-07-17 00:00:00,994,353,197,303,3979,0,0
2018-07-17 01:00:00,995,359,214,300,3916,0,0
2018-07-17 02:00:00,996,360,222,301,3824,0,0
2018-07-17 03:00:00,996,360,222,301,3761,0,0
2018-07-17 04:00:00,990,365,222,302,3644,0,0
2018-07-17 05:00:00,957,374,216,337,3337,0,0
2018-07-17 06:00:00,955,389,208,382,2876,696,0
2018-07-17 07:00:00,956,389,209,418,2358,3646,20
2018-07-17 08:00:00,948,388,205,390,1827,6543,292
2018-07-17 09:00:00,944,388,206,348,1451,8290,434
2018-07-17 10:00:00,938,391,207,324,1073,9140,521
2018-07-17 11:00:00,911,390,210,360,862,9602,592
2018-07-17 12:00:00,910,386,215,429,894,9691,580
2018-07-17 13:00:00,938,386,215,452,1212,9371,338
2018-07-17 14:00:00,944,389,215,507,1498,9464,296
2018-07-17 15:00:00,943,384,214,549,1750,9026,378
2018-07-17 16:00:00,944,388,216,545,2167,8266,309
2018-07-17 17:00:00,949,389,218,576,2481,6849,255
2018-07-17 18:00:00,963,389,220,603,2898,4089,140
2018-07-17 19:00:00,973,388,225,606,3329,830,10
2018-07-17 20:00:00,975,385,226,602,3631,0,0
2018-07-17 21:00:00,976,384,225,537,3824,0,0
2018-07-17 22:00:00,981,365,224,483,3651,0,0
2018-07-17 23:00:00,982,359,224,421,3652,0,0
2018-07-18 00:00:00,983,359,225,360,3683,0,0
2018-07-18 01:00:00,984,361,226,321,3405,0,0
2018-07-18 02:00:00,987,360,227,317,3194,0,0
2018-07-18 03:00:00,981,362,226,311,3007,0,0
2018-07-18 04:00:00,957,366,225,312,2643,0,0
2018-07-18 05:00:00,950,371,223,312,2172,0,0
2018-07-18 06:00:00,948,388,222,465,1621,510,0
2018-07-18 07:00:00,945,387,222,495,1182,2731,0
2018-07-18 08:00:00,942,377,222,371,911,5006,0
2018-07-18 09:00:00,938,375,221,366,656,5962,0
2018-07-18 10:00:00,933,380,219,342,502,6727,22
2018-07-18 11:00:00,908,388,214,338,440,8019,116
2018-07-18 12:00:00,903,386,215,368,457,8470,200
2018-07-18 13:00:00,930,387,211,403,603,8573,217
2018-07-18 14:00:00,933,388,216,485,626,8870,241
2018-07-18 15:00:00,930,391,217,575,705,8210,216
2018-07-18 16:00:00,932,435,217,588,961,7541,220
2018-07-18 17:00:00,933,387,221,607,1234,6060,264
2018-07-18 18:00:00,953,377,226,617,1828,3146,160
2018-07-18 19:00:00,962,377,224,617,2302,729,15
2018-07-18 20:00:00,970,376,219,613,2596,0,0
2018-07-18 21:00:00,978,376,218,543,2771,0,0
2018-07-18 22:00:00,985,355,224,487,2434,0,0
2018-07-18 23:00:00,990,355,226,412,2339,0,0
2018-07-19 00:00:00,993,360,226,348,2276,0,0
2018-07-19 01:00:00,994,361,226,309,1980,0,0
2018-07-19 02:00:00,994,362,227,308,1819,0,0
2018-07-19 03:00:00,993,363,227,306,1884,0,0
2018-07-19 04:00:00,953,366,226,307,1845,0,0
2018-07-19 05:00:00,956,374,221,345,1486,0,0
2018-07-19 06:00:00,957,387,218,388,1335,757,0
2018-07-19 07:00:00,946,389,223,396,1309,3804,2
2018-07-19 08:00:00,941,387,216,339,1134,7022,129
2018-07-19 09:00:00,936,386,216,337,935,8333,374
2018-07-19 10:00:00,931,389,220,336,806,9079,445
2018-07-19 11:00:00,940,389,222,367,736,9502,528
2018-07-19 12:00:00,945,424,223,413,672,9679,588
2018-07-19 13:00:00,945,431,224,437,702,9671,540
2018-07-19 14:00:00,943,428,224,492,823,9269,525
2018-07-19 15:00:00,945,414,224,577,1030,8608,509
2018-07-19 16:00:00,944,413,226,614,1507,7935,515
2018-07-19 17:00:00,946,416,226,602,2105,6825,505
2018-07-19 18:00:00,966,418,228,604,2701,3807,245
2018-07-19 19:00:00,970,419,229,610,2955,696,40
2018-07-19 20:00:00,975,415,228,607,2999,0,0
2018-07-19 21:00:00,979,411,227,543,2940,0,0
2018-07-19 22:00:00,979,363,227,481,2736,0,0
2018-07-19 23:00:00,984,355,228,467,2798,0,0
2018-07-20 00:00:00,986,354,228,354,2534,0,0
2018-07-20 01:00:00,987,353,228,310,2230,0,0
2018-07-20 02:00:00,991,355,228,311,2003,0,0
2018-07-20 03:00:00,972,354,228,312,1765,0,0
2018-07-20 04:00:00,953,354,227,309,1450,0,0
2018-07-20 05:00:00,952,357,227,382,1326,0,0
2018-07-20 06:00:00,951,365,227,398,1182,659,0
2018-07-20 07:00:00,949,358,226,384,858,3858,0
2018-07-20 08:00:00,947,356,227,326,679,7005,89
2018-07-20 09:00:00,943,356,227,323,591,8579,440
2018-07-20 10:00:00,944,351,226,318,604,9150,556
2018-07-20 11:00:00,936,355,225,317,615,9405,561
2018-07-20 12:00:00,916,375,226,366,645,9636,603
2018-07-20 13:00:00,950,384,227,446,789,9474,417
2018-07-20 14:00:00,954,389,226,471,1112,9204,248
2018-07-20 15:00:00,953,389,227,520,1778,8672,212
2018-07-20 16:00:00,955,429,228,596,2586,8003,144
2018-07-20 17:00:00,959,450,223,599,2750,6596,152
2018-07-20 18:00:00,974,449,224,591,2440,3688,56
2018-07-20 19:00:00,926,448,229,597,2306,673,0
2018-07-20 20:00:00,925,447,229,597,2458,0,0
2018-07-20 21:00:00,942,447,227,565,2781,0,0
2018-07-20 22:00:00,973,387,227,494,3131,0,0
2018-07-20 23:00:00,979,377,228,441,3251,0,0
2018-07-21 00:00:00,983,377,226,379,2987,0,0
2018-07-21 01:00:00,987,378,227,348,2899,0,0
2018-07-21 02:00:00,996,378,227,348,2844,0,0
2018-07-21 03:00:00,1000,373,227,305,2713,0,0
2018-07-21 04:00:00,1003,382,227,300,2448,0,0
2018-07-21 05:00:00,1002,388,227,306,2322,0,0
2018-07-21 06:00:00,998,405,229,300,2087,430,0
2018-07-21 07:00:00,992,405,229,339,1917,2705,0
2018-07-21 08:00:00,988,403,227,329,1561,5042,71
2018-07-21 09:00:00,984,403,230,325,1158,6445,151
2018-07-21 10:00:00,977,404,233,292,922,7110,154
2018-07-21 11:00:00,971,403,232,321,1101,7349,115
2018-07-21 12:00:00,971,403,232,390,1246,7666,119
2018-07-21 13:00:00,972,402,232,453,1495,7940,29
2018-07-21 14:00:00,970,401,234,487,1553,8004,0
2018-07-21 15:00:00,968,402,234,532,1660,7824,0
2018-07-21 16:00:00,969,404,233,534,1925,7331,0
2018-07-21 17:00:00,973,405,234,534,2041,6453,0
2018-07-21 18:00:00,974,434,233,571,2069,3721,0
2018-07-21 19:00:00,974,434,233,571,2239,757,0
2018-07-21 20:00:00,977,434,229,570,2660,63,0
2018-07-21 21:00:00,980,405,231,530,2860,11,0
2018-07-21 22:00:00,982,387,228,483,2716,0,0
2018-07-21 23:00:00,985,378,227,462,2817,0,0
2018-07-22 00:00:00,985,378,234,385,2981,0,0
2018-07-22 01:00:00,985,380,233,356,2966,0,0
2018-07-22 02:00:00,963,381,234,353,3095,0,0
2018-07-22 03:00:00,960,380,234,307,3040,0,0
2018-07-22 04:00:00,968,383,235,310,2932,0,0
2018-07-22 05:00:00,969,364,234,307,2698,0,0
2018-07-22 06:00:00,969,371,235,308,2348,779,0
2018-07-22 07:00:00,967,367,235,340,2008,4072,66
2018-07-22 08:00:00,973,367,236,335,1615,6634,314
2018-07-22 09:00:00,972,368,231,325,1201,8605,492
2018-07-22 10:00:00,973,371,224,296,943,9244,565
2018-07-22 11:00:00,970,374,223,320,866,9523,574
2018-07-22 12:00:00,968,374,223,389,858,9710,578
2018-07-22 13:00:00,968,378,221,467,909,9743,577
2018-07-22 14:00:00,969,398,227,490,1095,9467,567
2018-07-22 15:00:00,969,407,229,536,1717,8838,459
2018-07-22 16:00:00,972,406,230,538,2430,8319,381
2018-07-22 17:00:00,973,406,230,534,3110,6971,241
2018-07-22 18:00:00,923,405,230,569,3482,4092,184
2018-07-22 19:00:00,920,405,232,573,3880,844,20
2018-07-22 20:00:00,926,405,231,571,4079,58,0
2018-07-22 21:00:00,951,405,229,537,3977,57,0
2018-07-22 22:00:00,987,388,228,486,4065,57,0
2018-07-22 23:00:00,987,379,229,477,3974,0,0
2018-07-23 00:00:00,989,381,228,296,3948,0,0
2018-07-23 01:00:00,989,380,227,285,4056,0,0
2018-07-23 02:00:00,989,381,228,285,3854,0,0
2018-07-23 03:00:00,990,382,229,282,3553,0,0
2018-07-23 04:00:00,986,385,229,285,3324,0,0
2018-07-23 05:00:00,987,392,226,286,3065,0,0
2018-07-23 06:00:00,985,406,228,359,2722,780,6
2018-07-23 07:00:00,982,406,228,374,2265,4163,157
2018-07-23 08:00:00,977,400,228,321,1790,7233,376
2018-07-23 09:00:00,973,405,231,316,1447,8548,538
2018-07-23 10:00:00,970,394,232,312,1160,9147,557
2018-07-23 11:00:00,945,404,232,373,894,9529,582
2018-07-23 12:00:00,941,406,231,425,756,9487,620
2018-07-23 13:00:00,940,407,229,434,771,9376,606
2018-07-23 14:00:00,944,406,230,436,977,9081,605
2018-07-23 15:00:00,947,406,230,550,1629,8590,534
2018-07-23 16:00:00,950,405,230,585,2459,7869,543
2018-07-23 17:00:00,946,407,229,588,2893,6508,486
2018-07-23 18:00:00,966,407,231,587,3395,3474,349
2018-07-23 19:00:00,973,407,230,581,3835,589,63
2018-07-23 20:00:00,976,400,227,578,3889,0,0
2018-07-23 21:00:00,979,405,225,542,4046,0,0
2018-07-23 22:00:00,982,388,225,436,4181,0,0
2018-07-23 23:00:00,987,380,223,426,4092,0,0
2018-07-24 00:00:00,991,377,223,290,3980,0,0
2018-07-24 01:00:00,994,379,224,286,3855,0,0
2018-07-24 02:00:00,996,378,224,286,3605,0,0
2018-07-24 03:00:00,996,378,224,287,3437,0,0
2018-07-24 04:00:00,995,382,225,287,3344,0,0
2018-07-24 05:00:00,992,389,224,265,3005,0,0
2018-07-24 06:00:00,992,406,223,304,2696,662,0
2018-07-24 07:00:00,988,406,221,340,2349,3951,0
2018-07-24 08:00:00,982,407,219,295,1702,7278,222
2018-07-24 09:00:00,979,405,219,295,1149,8645,508
2018-07-24 10:00:00,973,399,219,292,773,9280,530
2018-07-24 11:00:00,948,381,218,369,574,9599,568
2018-07-24 12:00:00,945,396,216,446,572,9166,259
2018-07-24 13:00:00,944,407,218,469,903,8994,249
2018-07-24 14:00:00,943,407,221,486,1491,9043,246
2018-07-24 15:00:00,939,405,223,563,2410,8613,247
2018-07-24 16:00:00,937,406,222,576,3306,7965,241
2018-07-24 17:00:00,937,406,222,570,3667,6147,239
2018-07-24 18:00:00,960,403,224,571,3849,3517,117
2018-07-24 19:00:00,972,404,226,574,4049,664,1
2018-07-24 20:00:00,980,403,225,571,4234,0,0
2018-07-24 21:00:00,986,388,225,535,4278,0,0
2018-07-24 22:00:00,990,360,223,478,4200,0,0
2018-07-24 23:00:00,991,347,223,460,3999,0,0
2018-07-25 00:00:00,995,354,225,302,3980,0,0
2018-07-25 01:00:00,995,360,226,295,3815,0,0
2018-07-25 02:00:00,996,361,225,298,3560,0,0
2018-07-25 03:00:00,995,352,226,296,3256,0,0
2018-07-25 04:00:00,998,354,226,295,2973,0,0
2018-07-25 05:00:00,998,358,225,297,2949,0,0
2018-07-25 06:00:00,1000,372,224,337,2715,684,0
2018-07-25 07:00:00,996,370,223,371,2218,3966,111
2018-07-25 08:00:00,991,373,222,314,1745,7242,382
2018-07-25 09:00:00,986,365,221,354,1448,8645,500
2018-07-25 10:00:00,982,360,221,359,1208,9321,528
2018-07-25 11:00:00,954,376,221,405,857,9615,567
2018-07-25 12:00:00,948,390,220,449,760,9668,597
2018-07-25 13:00:00,946,388,223,481,947,9386,330
2018-07-25 14:00:00,943,389,223,507,1406,9337,259
2018-07-25 15:00:00,942,388,223,594,2159,8593,257
2018-07-25 16:00:00,943,384,223,600,2795,7545,370
2018-07-25 17:00:00,946,384,222,599,3328,6047,499
2018-07-25 18:00:00,963,386,222,601,3771,3178,178
2018-07-25 19:00:00,978,386,225,600,3963,533,8
2018-07-25 20:00:00,981,386,225,600,4278,0,0
2018-07-25 21:00:00,985,383,225,566,4202,0,0
2018-07-25 22:00:00,987,368,225,512,4080,0,0
2018-07-25 23:00:00,988,362,225,452,3828,0,0
2018-07-26 00:00:00,989,360,226,384,3470,0,0
2018-07-26 01:00:00,990,358,225,354,3214,0,0
2018-07-26 02:00:00,992,361,226,336,2891,0,0
2018-07-26 03:00:00,994,362,226,321,2477,0,0
2018-07-26 04:00:00,994,364,226,319,2276,0,0
2018-07-26 05:00:00,993,384,225,359,2090,0,0
2018-07-26 06:00:00,993,409,227,488,2159,401,0
2018-07-26 07:00:00,991,407,222,450,1641,2916,63
2018-07-26 08:00:00,986,407,222,304,1242,6211,341
2018-07-26 09:00:00,982,396,221,324,985,7932,466
2018-07-26 10:00:00,977,373,218,328,817,8747,521
2018-07-26 11:00:00,950,375,218,331,703,9179,561
2018-07-26 12:00:00,945,379,222,367,824,9363,607
2018-07-26 13:00:00,943,384,224,430,1080,9389,423
2018-07-26 14:00:00,938,376,225,556,1359,9109,269
2018-07-26 15:00:00,935,385,227,609,1819,8855,256
2018-07-26 16:00:00,937,390,226,608,2530,7940,241
